@STATION_ID,LATITUDE,LONGITUDE,ALTITUDE(m),TIME(GMT),DATE(GMT),TIME(IST),DATE(IST),AIR_TEMP(°C),WIND_SPEED(m/s),WIND_DIRECTION(deg),ATMO_PRESSURE(hpa),HUMIDITY(%),RAIN_FALL(mm),SUN_SHINE(hh:mm),BATTERY_VOLTAGE(V)
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,05/28/2009,15:30,05/28/2009,34.19,4.74,111.68,1000.32,62.90,894.00,7:33,13.37
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,05/28/2009,16:30,05/28/2009,32.48,1.03,171.80,1000.71,73.95,894.00,8:33,13.37
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,05/28/2009,17:30,05/28/2009,31.70,2.79,131.72,1000.51,76.98,894.00,9:26,12.88
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,05/28/2009,18:30,05/28/2009,31.79,2.00,162.51,1001.59,68.96,894.00,9:26,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,05/28/2009,19:30,05/28/2009,31.89,1.91,173.75,1002.57,66.91,894.00,9:26,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,05/28/2009,20:30,05/28/2009,31.45,4.94,209.92,1003.64,58.99,894.00,9:26,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,05/28/2009,21:30,05/28/2009,29.99,3.86,231.92,1004.13,62.90,894.00,9:26,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,05/28/2009,22:30,05/28/2009,29.40,1.22,210.90,1003.84,65.93,894.00,9:26,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,05/28/2009,23:30,05/28/2009,29.50,1.12,222.63,1003.74,62.90,894.00,9:26,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,05/28/2009,0:30,05/29/2009,29.50,2.20,228.98,1003.54,61.93,894.00,9:26,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,05/28/2009,1:30,05/29/2009,29.50,2.20,228.98,1003.54,61.93,894.00,9:26,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,05/28/2009,2:30,05/29/2009,28.37,0.05,358.99,1001.88,66.91,894.00,9:26,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,05/28/2009,3:30,05/29/2009,27.69,0.05,358.99,1002.37,71.99,894.00,9:26,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,05/29/2009,5:30,05/29/2009,27.20,0.05,358.99,1003.25,75.90,894.00,9:26,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,05/29/2009,6:30,05/29/2009,27.30,1.91,193.79,1003.25,76.98,894.00,0:0,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,05/29/2009,7:30,05/29/2009,29.79,0.05,358.99,1004.13,66.91,894.00,0:46,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,05/29/2009,8:30,05/29/2009,33.06,0.83,288.61,1004.52,48.92,894.00,1:46,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,05/29/2009,9:30,05/29/2009,35.46,2.20,292.52,1004.72,41.98,894.00,2:46,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,05/29/2009,10:30,05/29/2009,37.46,1.71,317.94,1004.52,37.00,894.00,3:46,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,05/29/2009,11:30,05/29/2009,33.99,3.47,119.99,1004.13,52.93,894.00,4:46,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,05/29/2009,12:30,05/29/2009,33.90,2.49,72.58,1003.74,53.91,894.00,5:46,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,05/29/2009,13:30,05/29/2009,33.06,3.57,120.97,1002.57,60.95,894.00,6:46,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,05/29/2009,14:30,05/29/2009,33.90,2.79,128.79,1001.78,60.95,894.00,7:46,13.37
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,05/29/2009,15:30,05/29/2009,33.06,3.96,117.55,1000.81,64.96,894.00,8:46,13.37
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,05/29/2009,16:30,05/29/2009,32.38,4.64,120.97,1000.61,69.94,894.00,9:46,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,05/29/2009,17:30,05/29/2009,31.35,2.98,135.63,1001.00,75.90,894.00,10:45,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,05/29/2009,18:30,05/29/2009,31.16,2.69,166.91,1001.88,70.92,894.00,10:45,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,05/29/2009,19:30,05/29/2009,31.60,2.59,192.82,1002.96,62.90,894.00,10:45,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,05/29/2009,20:30,05/29/2009,31.26,0.05,358.99,1003.35,62.90,894.00,10:45,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,05/29/2009,21:30,05/29/2009,30.67,0.44,166.91,1003.15,63.98,894.00,10:45,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,05/29/2009,22:30,05/29/2009,30.57,0.83,194.77,1003.25,63.98,894.00,10:45,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,05/29/2009,23:30,05/29/2009,30.08,1.52,193.79,1003.54,68.96,894.00,10:45,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,05/29/2009,0:30,05/30/2009,30.08,1.52,193.79,1003.54,68.96,894.00,10:45,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,05/29/2009,1:30,05/30/2009,29.50,0.64,210.90,1002.76,63.98,894.00,10:45,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,05/29/2009,2:30,05/30/2009,28.96,0.64,204.55,1002.08,67.99,894.00,10:45,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,05/29/2009,3:30,05/30/2009,28.47,1.91,203.57,1001.88,67.99,894.00,10:45,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,05/29/2009,4:30,05/30/2009,28.86,3.96,213.83,1001.78,65.93,894.00,10:45,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,05/30/2009,5:30,05/30/2009,28.86,3.96,213.83,1001.78,65.93,894.00,10:45,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,05/30/2009,6:30,05/30/2009,28.67,0.64,219.70,1002.86,66.91,894.00,0:0,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,05/30/2009,7:30,05/30/2009,30.28,0.44,221.65,1003.54,62.90,894.00,0:32,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,05/30/2009,8:30,05/30/2009,32.97,0.05,358.99,1004.33,52.93,894.00,1:32,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,05/30/2009,9:30,05/30/2009,35.46,0.73,301.81,1004.23,42.96,894.00,2:32,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,05/30/2009,10:30,05/30/2009,35.46,0.73,301.81,1004.23,42.96,894.00,2:32,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,05/30/2009,11:30,05/30/2009,35.26,2.88,58.90,1003.45,51.96,894.00,4:32,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,05/30/2009,12:30,05/30/2009,34.87,4.74,68.67,1002.96,54.99,894.00,5:32,13.27
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,05/30/2009,13:30,05/30/2009,34.48,4.84,42.77,1002.57,60.95,894.00,6:32,13.37
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,05/30/2009,14:30,05/30/2009,34.29,1.91,152.74,1001.88,61.93,894.00,7:32,13.56
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,05/30/2009,15:30,05/30/2009,32.67,4.35,19.79,1001.49,69.94,894.00,8:32,13.66
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,05/30/2009,16:30,05/30/2009,32.18,2.79,88.71,1001.00,74.93,894.00,9:32,12.88
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,05/30/2009,17:30,05/30/2009,31.26,3.18,37.88,1001.20,80.99,894.00,10:30,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,05/30/2009,18:30,05/30/2009,30.47,0.05,358.99,1001.98,81.96,894.00,10:30,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,05/30/2009,19:30,05/30/2009,30.38,0.05,358.99,1003.05,85.00,894.00,10:30,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,05/30/2009,20:30,05/30/2009,29.89,0.05,358.99,1003.64,86.95,894.00,10:30,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,05/30/2009,21:30,05/30/2009,29.59,0.05,358.99,1003.74,86.95,894.00,10:30,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,05/30/2009,22:30,05/30/2009,29.59,0.05,358.99,1003.74,86.95,894.00,10:30,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,05/30/2009,23:30,05/30/2009,29.79,0.05,358.99,1004.33,71.99,894.00,10:30,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,05/30/2009,0:30,05/31/2009,29.89,0.05,358.99,1003.45,67.99,894.00,10:30,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,05/30/2009,1:30,05/31/2009,29.40,0.44,199.66,1002.86,69.94,894.00,10:30,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,05/30/2009,2:30,05/31/2009,29.15,1.91,194.77,1002.76,69.94,894.00,10:30,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,05/30/2009,3:30,05/31/2009,28.76,0.83,157.62,1002.37,68.96,894.00,10:30,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,05/30/2009,4:30,05/31/2009,28.47,2.20,220.67,1002.47,68.96,894.00,10:30,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,05/31/2009,5:30,05/31/2009,28.27,0.05,358.99,1002.66,70.92,894.00,10:30,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,05/31/2009,6:30,05/31/2009,27.79,0.05,358.99,1003.64,74.93,894.00,0:0,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,05/31/2009,7:30,05/31/2009,30.18,1.52,189.88,1004.23,65.93,894.00,0:40,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,05/31/2009,8:30,05/31/2009,31.45,3.67,170.82,1004.81,60.95,894.00,1:40,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,05/31/2009,9:30,05/31/2009,33.46,2.39,225.56,1005.01,50.98,894.00,2:40,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,05/31/2009,10:30,05/31/2009,35.36,3.08,173.75,1004.62,44.92,894.00,3:40,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,05/31/2009,11:30,05/31/2009,36.68,2.69,101.91,1003.84,44.92,894.00,4:40,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,05/31/2009,12:30,05/31/2009,34.29,4.84,134.65,1003.35,58.99,894.00,5:40,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,05/31/2009,13:30,05/31/2009,32.77,5.33,156.65,1002.66,64.96,894.00,6:40,13.37
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,05/31/2009,14:30,05/31/2009,32.48,2.59,138.56,1001.88,69.94,894.00,7:40,13.56
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,05/31/2009,15:30,05/31/2009,31.70,3.37,177.66,1001.49,73.95,894.00,8:40,13.37
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,05/31/2009,16:30,05/31/2009,31.06,2.69,159.58,1001.78,70.92,894.00,9:17,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,05/31/2009,17:30,05/31/2009,30.38,4.15,168.87,1002.17,74.93,894.00,9:17,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,05/31/2009,18:30,05/31/2009,30.96,2.69,168.87,1002.86,68.96,894.00,9:17,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,05/31/2009,19:30,05/31/2009,30.08,1.61,277.86,1003.74,57.92,894.00,9:17,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,05/31/2009,20:30,05/31/2009,30.18,2.00,213.83,1004.13,57.92,894.00,9:17,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,05/31/2009,21:30,05/31/2009,29.89,1.22,178.64,1004.23,61.93,894.00,9:17,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,05/31/2009,22:30,05/31/2009,28.96,2.79,185.97,1004.72,64.96,894.00,9:17,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,05/31/2009,23:30,05/31/2009,28.67,1.52,176.69,1004.62,64.96,894.00,9:17,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,05/31/2009,0:30,06/01/2009,28.86,3.27,206.99,1003.93,66.91,894.00,9:17,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,05/31/2009,1:30,06/01/2009,28.67,1.61,258.80,1004.13,64.96,894.00,9:17,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,05/31/2009,2:30,06/01/2009,27.79,0.73,229.96,1003.84,67.99,894.00,9:17,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,05/31/2009,3:30,06/01/2009,27.59,0.73,252.93,1004.03,68.96,894.00,9:17,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,05/31/2009,4:30,06/01/2009,27.39,0.05,358.99,1003.84,72.97,894.00,9:17,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,06/01/2009,5:30,06/01/2009,27.05,0.05,358.99,1004.42,74.93,894.00,9:17,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,06/01/2009,6:30,06/01/2009,26.96,0.05,358.99,1006.09,77.96,894.00,0:0,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,06/01/2009,7:30,06/01/2009,28.67,0.05,358.99,1006.77,66.91,894.00,0:0,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,06/01/2009,8:30,06/01/2009,31.16,2.20,152.74,1007.16,50.98,894.00,0:53,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,06/01/2009,9:30,06/01/2009,32.77,4.45,322.83,1006.96,43.94,894.00,1:53,13.27
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,06/01/2009,10:30,06/01/2009,35.07,0.05,358.99,1006.48,44.92,894.00,2:53,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,06/01/2009,11:30,06/01/2009,33.16,3.57,149.80,1005.79,49.90,894.00,3:53,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,06/01/2009,12:30,06/01/2009,32.87,4.45,122.92,1004.91,55.96,894.00,4:52,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,06/01/2009,13:30,06/01/2009,32.77,2.20,130.74,1004.13,55.96,894.00,5:51,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,06/01/2009,14:30,06/01/2009,32.87,3.86,144.92,1003.35,55.96,894.00,6:51,13.37
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,06/01/2009,15:30,06/01/2009,32.18,3.18,117.55,1002.76,61.93,894.00,7:51,13.37
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,06/01/2009,16:30,06/01/2009,31.60,3.96,134.65,1002.27,66.91,894.00,8:51,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,06/01/2009,17:30,06/01/2009,31.06,2.20,123.90,1002.27,68.96,894.00,9:51,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,06/01/2009,18:30,06/01/2009,30.28,2.69,136.61,1002.86,73.95,894.00,10:4,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,06/01/2009,19:30,06/01/2009,29.89,4.55,156.65,1003.64,78.93,894.00,10:4,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,06/01/2009,20:30,06/01/2009,29.99,2.98,168.87,1004.33,73.95,894.00,10:4,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,06/01/2009,21:30,06/01/2009,30.08,2.69,168.87,1005.01,72.97,894.00,10:4,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,06/01/2009,22:30,06/01/2009,30.47,3.96,189.88,1005.21,68.96,894.00,10:4,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,06/01/2009,23:30,06/01/2009,30.38,1.52,198.68,1005.01,70.92,894.00,10:4,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,06/01/2009,0:30,06/02/2009,30.28,3.27,208.94,1004.52,71.99,894.00,10:4,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,06/01/2009,1:30,06/02/2009,30.18,3.37,211.88,1003.93,69.94,894.00,10:4,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,06/01/2009,2:30,06/02/2009,29.79,2.79,208.94,1003.64,69.94,894.00,10:4,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,06/01/2009,3:30,06/02/2009,29.50,0.83,208.94,1003.93,65.93,894.00,10:4,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,06/01/2009,4:30,06/02/2009,29.25,0.05,358.99,1004.42,65.93,894.00,10:4,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,06/02/2009,5:30,06/02/2009,29.06,0.05,358.99,1004.91,68.96,894.00,10:4,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,06/02/2009,6:30,06/02/2009,28.86,0.05,358.99,1005.69,71.99,894.00,0:0,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,06/02/2009,7:30,06/02/2009,31.35,0.05,358.99,1006.28,54.99,894.00,0:54,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,06/02/2009,8:30,06/02/2009,33.36,3.76,283.72,1006.77,45.99,894.00,1:54,12.88
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,06/02/2009,9:30,06/02/2009,34.58,4.74,291.54,1006.67,43.94,894.00,2:54,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,06/02/2009,10:30,06/02/2009,35.90,2.88,300.83,1006.38,39.93,894.00,3:54,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,06/02/2009,12:30,06/02/2009,38.39,2.79,280.79,1005.89,33.97,894.00,4:54,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,06/02/2009,13:30,06/02/2009,34.38,3.57,90.66,1004.13,52.93,894.00,6:42,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,06/02/2009,14:30,06/02/2009,33.90,3.47,106.79,1003.45,55.96,894.00,7:42,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,06/02/2009,15:30,06/02/2009,33.06,5.91,166.91,1002.96,63.98,894.00,8:41,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,06/02/2009,16:30,06/02/2009,32.87,5.62,159.58,1002.66,65.93,894.00,9:41,12.88
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,06/02/2009,17:30,06/02/2009,31.60,5.43,153.71,1002.66,74.93,894.00,10:41,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,06/02/2009,18:30,06/02/2009,30.96,2.39,143.94,1003.25,75.90,894.00,10:48,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,06/02/2009,19:30,06/02/2009,31.45,1.91,143.94,1003.93,66.91,894.00,10:48,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,06/02/2009,20:30,06/02/2009,31.06,3.08,172.78,1004.81,72.97,894.00,10:48,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,06/02/2009,21:30,06/02/2009,30.38,0.64,209.92,1005.50,77.96,894.00,10:48,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,06/02/2009,22:30,06/02/2009,29.99,0.83,187.93,1005.79,80.99,894.00,10:48,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,06/02/2009,23:30,06/02/2009,29.79,0.93,177.66,1005.69,81.96,894.00,10:48,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,06/02/2009,0:30,06/03/2009,29.59,0.44,217.74,1004.91,79.91,894.00,10:48,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,06/02/2009,1:30,06/03/2009,29.59,0.44,217.74,1004.91,79.91,894.00,10:48,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,06/02/2009,2:30,06/03/2009,29.40,3.18,198.68,1003.54,79.91,894.00,10:48,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,06/02/2009,3:30,06/03/2009,29.25,0.34,232.89,1003.64,79.91,894.00,10:48,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,06/02/2009,4:30,06/03/2009,29.06,0.34,209.92,1003.64,78.93,894.00,10:48,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,06/03/2009,5:30,06/03/2009,28.76,0.64,238.76,1004.03,77.96,894.00,10:48,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,06/03/2009,6:30,06/03/2009,28.96,0.05,358.99,1004.81,75.90,894.00,0:0,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,06/03/2009,7:30,06/03/2009,32.18,0.05,358.99,1005.69,56.94,894.00,0:48,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,06/03/2009,8:30,06/03/2009,34.38,5.23,283.72,1006.48,46.97,894.00,1:48,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,06/03/2009,9:30,06/03/2009,35.90,2.98,299.85,1006.77,41.98,894.00,2:48,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,06/03/2009,10:30,06/03/2009,36.78,2.20,342.86,1006.48,39.93,894.00,3:48,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,06/03/2009,11:30,06/03/2009,38.10,3.67,317.94,1005.99,37.00,894.00,4:48,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,06/03/2009,12:30,06/03/2009,38.69,1.22,291.54,1005.01,33.97,894.00,5:47,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,06/03/2009,13:30,06/03/2009,39.86,4.84,283.72,1004.03,31.92,894.00,6:47,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,06/03/2009,14:30,06/03/2009,39.66,3.08,350.68,1003.35,30.94,894.00,7:47,13.17
